Code,University ,Code of university ,City,Address
5B020700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B020800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B020900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B021000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B021012 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B021014 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B021016 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B021200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B030100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B030200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B042000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B042100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B042200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B050900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B051000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B051400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B052100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B060900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B061000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B070100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B070200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B070300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B070400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B070500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B071100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B071300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B071700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B071900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B072300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B072900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B073200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B074600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B075200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B090100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B090200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B090500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B091200,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
5B100200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Евразийский национальный университет имени Л.Н. Гумилева,13,Нур-Султан,"улица Сатпаева, 2"
 5B010700 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B011100 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B011300 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B011700 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B011800 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B011900 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B030100 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B010100,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B010200,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B010800 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B010900 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B011000 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B012000 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B050600 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B050900 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B070200 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B070600 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B070700 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B070900 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B071300 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B071800 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B072400 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B072900 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B073100 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
5B090100 ,Акционерное общество «Жезказганский университет имени О.А.Байконурова»,14,Жезказган,"проспект Алаш Хана, 16"
 5B010500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B010700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B011900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B012100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B020700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B030100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010100,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010200,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B010900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B011000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B012000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B042100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B050400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B050600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B050700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B050800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B050900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B051000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B051100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B060200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B060800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B070300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B073100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B090200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
5B090800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Жетысуский государственный университет имени Ильяса Жансугурова»,15,Талдыкорган,"улица Жансугурова, 187а"
 5B010700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011700 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B011900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B012100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B012300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B020500 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B020524 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
 5B030100 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010100,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010200,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010800 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B010900 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B011000 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B020200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B020300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B040200 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B040300 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B040400 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
5B040600 ,Республиканское государственное предприятие на праве хозяйственного ведения «Западно-Казахстанский государственный университет имени Махамбета Утемисова»,16,Уральск,"улица Н.Назарбаева, 162"
